lineNo,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#248,13,0,109,3,0,0.0,0.0,-1,-0.10569105691056911,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#250,13,0,109,3,0,0.0,0.0,-1,-0.10569105691056911,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#251,13,0,109,3,0,0.0,0.0,-1,-0.10569105691056911,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#253,4,0,118,3,0,0.0,0.0,-1,-0.032520325203252036,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#254,4,0,118,3,0,0.0,0.0,-1,-0.032520325203252036,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#256,4,0,118,3,0,0.0,0.0,-1,-0.032520325203252036,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#257,4,0,118,3,0,0.0,0.0,-1,-0.032520325203252036,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#259,16,0,106,3,0,0.0,0.0,-1,-0.13008130081300814,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#260,16,0,106,3,0,0.0,0.0,-1,-0.13008130081300814,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#261,16,0,106,3,0,0.0,0.0,-1,-0.13008130081300814,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#263,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#264,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#265,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#277,6,0,116,3,0,0.0,0.0,-1,-0.04878048780487805,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#278,6,0,116,3,0,0.0,0.0,-1,-0.04878048780487805,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#279,6,0,116,3,0,0.0,0.0,-1,-0.04878048780487805,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#281,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#282,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#283,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#285,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#286,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#287,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#289,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#290,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#291,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_reader.cpp#Reader::readToken(class Json::Reader::Token & token)#293,4,0,118,3,0,0.0,0.0,-1,-0.032520325203252036,0.0,0.0,0,0
