lineNo,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug
bug4#src/lib_json/json_value.cpp#integerToDouble(T value)#99,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#InRange(double d, T min, U max)#103",2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#InRange(double d, T min, U max)#104",2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#115",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#118",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#119",0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#121",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#122",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#123",0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#126",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#127",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#128",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateStringValue(const char * value, size_t length)#129",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#133",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#137",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#141",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#142",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#143",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#144",0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#147",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#148",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#149",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#151",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#duplicateAndPrefixStringValue(const char * value, unsigned int length)#152",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#153",54,0,68,3,0,0.0,0.0,-1,-0.43902439024390244,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#155",54,0,68,3,0,0.0,0.0,-1,-0.43902439024390244,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#156",2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#157",2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#158",2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#159",54,0,68,3,0,0.0,0.0,-1,-0.43902439024390244,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#160",54,0,68,3,0,0.0,0.0,-1,-0.43902439024390244,0.0,0.0,0,0
"bug4#src/lib_json/json_value.cpp#decodePrefixedString(_Bool isPrefixed, const char * prefixed, unsigned int * length, const char ** value)#162",54,0,68,3,0,0.0,0.0,-1,-0.43902439024390244,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#releasePrefixedStringValue(char * value)#182,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#releaseStringValue(char * value, unsigned int )#183",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Exception::Exception(Json::String msg)#203,3,0,119,3,0,0.0,0.0,-1,-0.024390243902439025,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Exception::~Exception()#204,3,0,119,3,0,0.0,0.0,-1,-0.024390243902439025,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Exception::what()#205,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#RuntimeError::RuntimeError(const Json::String & msg)#206,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#LogicError::LogicError(const Json::String & msg)#207,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#throwRuntimeError(const Json::String & msg)#208,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#throwRuntimeError(const Json::String & msg)#209,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#throwRuntimeError(const Json::String & msg)#210,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#throwLogicError(const Json::String & msg)#211,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#throwLogicError(const Json::String & msg)#212,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#throwLogicError(const Json::String & msg)#213,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(Json::Value::ArrayIndex index)#236,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#CZString::CZString(const char * str, unsigned int length, enum Json::Value::CZString::DuplicationPolicy allocate)#238",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#CZString::CZString(const char * str, unsigned int length, enum Json::Value::CZString::DuplicationPolicy allocate)#240",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#CZString::CZString(const char * str, unsigned int length, enum Json::Value::CZString::DuplicationPolicy allocate)#242",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#CZString::CZString(const char * str, unsigned int length, enum Json::Value::CZString::DuplicationPolicy allocate)#243",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
"bug4#src/lib_json/json_value.cpp#CZString::CZString(const char * str, unsigned int length, enum Json::Value::CZString::DuplicationPolicy allocate)#244",122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#246,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#247,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#248,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#249,33,0,89,3,0,0.0,0.0,-1,-0.2682926829268293,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#250,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#252,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#253,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#257,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#259,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(const class Json::Value::CZString & other)#260,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(class Json::Value::CZString && other)#262,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(class Json::Value::CZString && other)#263,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(class Json::Value::CZString && other)#264,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::CZString(class Json::Value::CZString && other)#265,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::~CZString()#267,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::~CZString()#268,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::~CZString()#269,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::~CZString()#270,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::~CZString()#274,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::~CZString()#275,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::swap(class Json::Value::CZString & other)#277,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::swap(class Json::Value::CZString & other)#278,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::swap(class Json::Value::CZString & other)#279,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::swap(class Json::Value::CZString & other)#280,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator=(const class Json::Value::CZString & other)#282,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator=(const class Json::Value::CZString & other)#283,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator=(const class Json::Value::CZString & other)#284,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator=(const class Json::Value::CZString & other)#285,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator=(class Json::Value::CZString && other)#288,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator=(class Json::Value::CZString && other)#289,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator=(class Json::Value::CZString && other)#290,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator=(class Json::Value::CZString && other)#291,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator=(class Json::Value::CZString && other)#292,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#295,84,3,38,0,1,3.017543859649123,0.034482758620689655,38,2.317073170731707,0.1856953381770519,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#296,84,3,38,0,1,3.017543859649123,0.034482758620689655,38,2.317073170731707,0.1856953381770519,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#297,30,0,92,3,0,0.0,0.0,-1,-0.24390243902439024,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#300,72,3,50,0,1,3.020408163265306,0.04,50,2.4146341463414633,0.2,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#301,72,3,50,0,1,3.020408163265306,0.04,50,2.4146341463414633,0.2,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#302,72,3,50,0,1,3.020408163265306,0.04,50,2.4146341463414633,0.2,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#303,72,3,50,0,1,3.020408163265306,0.04,50,2.4146341463414633,0.2,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#304,72,3,50,0,1,3.020408163265306,0.04,50,2.4146341463414633,0.2,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#305,72,3,50,0,1,3.020408163265306,0.04,50,2.4146341463414633,0.2,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#306,66,3,56,0,1,3.022222222222222,0.043478260869565216,56,2.4634146341463414,0.20851441405707474,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#307,72,3,50,0,1,3.020408163265306,0.04,50,2.4146341463414633,0.2,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#308,66,3,56,0,1,3.022222222222222,0.043478260869565216,56,2.4634146341463414,0.20851441405707474,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#309,66,3,56,0,1,3.022222222222222,0.043478260869565216,56,2.4634146341463414,0.20851441405707474,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator<(const class Json::Value::CZString & other)#310,84,3,38,0,1,3.017543859649123,0.034482758620689655,38,2.317073170731707,0.1856953381770519,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#312,66,3,56,0,1,3.022222222222222,0.043478260869565216,56,2.4634146341463414,0.20851441405707474,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#313,66,3,56,0,1,3.022222222222222,0.043478260869565216,56,2.4634146341463414,0.20851441405707474,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#314,10,0,112,3,0,0.0,0.0,-1,-0.08130081300813008,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#317,63,3,59,0,1,3.0232558139534884,0.045454545454545456,59,2.4878048780487805,0.21320071635561044,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#318,63,3,59,0,1,3.0232558139534884,0.045454545454545456,59,2.4878048780487805,0.21320071635561044,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#319,63,3,59,0,1,3.0232558139534884,0.045454545454545456,59,2.4878048780487805,0.21320071635561044,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#320,52,3,70,0,1,3.02803738317757,0.05454545454545454,70,2.5772357723577235,0.23354968324845687,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#321,57,3,65,0,1,3.0256410256410255,0.05,65,2.5365853658536586,0.22360679774997896,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#322,57,3,65,0,1,3.0256410256410255,0.05,65,2.5365853658536586,0.22360679774997896,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#323,57,3,65,0,1,3.0256410256410255,0.05,65,2.5365853658536586,0.22360679774997896,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::operator==(const class Json::Value::CZString & other)#324,66,3,56,0,1,3.022222222222222,0.043478260869565216,56,2.4634146341463414,0.20851441405707474,0.024,3,0
bug4#src/lib_json/json_value.cpp#CZString::index()#326,20,0,102,3,0,0.0,0.0,-1,-0.16260162601626016,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::data()#329,23,0,99,3,0,0.0,0.0,-1,-0.18699186991869918,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::length()#330,21,0,101,3,0,0.0,0.0,-1,-0.17073170731707318,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::isStaticString()#331,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#CZString::isStaticString()#332,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#347,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#349,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#350,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#355,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#356,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#358,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#359,1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#362,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#363,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#366,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#367,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#369,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#370,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#373,0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
bug4#src/lib_json/json_value.cpp#Value::Value(enum Json::ValueType type)#374,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::Int value)#376,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::Int value)#377,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::Int value)#378,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::Int value)#379,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::UInt value)#381,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::UInt value)#382,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::UInt value)#383,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
bug4#src/lib_json/json_value.cpp#Value::Value(Json::Value::UInt value)#384,122,3,0,0,1,3.0121457489878543,0.024,0,2.008130081300813,0.15491933384829668,0.024,3,0
