lineNo,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#194",10,0,83,3,0,0.0,0.0,-1,-0.10638297872340426,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#195",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#197",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#198",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#199",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#201",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#202",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#203",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#205",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#206",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#208",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#209",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#210",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#212",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#213",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#214",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#215",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#218",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#219",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#221",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#222",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#224",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#225",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#226",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#228",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#229",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#230",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#231",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#232",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#234",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#235",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#237",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#utf8ToCodepoint(const char *& s, const char * e)#238",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#257,3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#258,3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#259,3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#260,8,0,85,3,0,0.0,0.0,-1,-0.0851063829787234,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#261,8,0,85,3,0,0.0,0.0,-1,-0.0851063829787234,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#262,8,0,85,3,0,0.0,0.0,-1,-0.0851063829787234,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#263,3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#264,3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#265,3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
bug3#src/lib_json/json_writer.cpp#toHex16Bit(unsigned int x)#266,3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#268",23,0,70,3,0,0.0,0.0,-1,-0.24468085106382978,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#270",23,0,70,3,0,0.0,0.0,-1,-0.24468085106382978,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#271",0,0,93,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#273",23,0,70,3,0,0.0,0.0,-1,-0.24468085106382978,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#274",21,0,72,3,0,0.0,0.0,-1,-0.22340425531914893,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#278",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#279",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#280",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#281",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#282",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#283",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#284",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#286",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#287",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#289",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#290",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#292",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#293",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#295",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#296",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#298",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#299",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#301",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#302",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#304",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#305",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#315",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#316",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#317",1,0,92,3,0,0.0,0.0,-1,-0.010638297872340425,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#318",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#319",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#320",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#321",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#324",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#325",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#326",2,0,91,3,0,0.0,0.0,-1,-0.02127659574468085,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#327",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#330",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
"bug3#src/lib_json/json_writer.cpp#valueToQuotedStringN(const char * value, unsigned int length, _Bool emitUTF8)#331",3,0,90,3,0,0.0,0.0,-1,-0.031914893617021274,0.0,0.0,0,0
