lineNo,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug
bug2#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#61,2,0,122,3,0,0.0,0.0,-1,-0.016,0.0,0.0,0,0
bug2#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#62,2,0,122,3,0,0.0,0.0,-1,-0.016,0.0,0.0,0,0
bug2#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#64,5,0,119,3,0,0.0,0.0,-1,-0.04,0.0,0.0,0,0
bug2#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#65,5,0,119,3,0,0.0,0.0,-1,-0.04,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#81",22,0,102,3,0,0.0,0.0,-1,-0.176,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#82",22,0,102,3,0,0.0,0.0,-1,-0.176,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#83",22,0,102,3,0,0.0,0.0,-1,-0.176,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#84",22,0,102,3,0,0.0,0.0,-1,-0.176,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#85",22,0,102,3,0,0.0,0.0,-1,-0.176,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#86",22,0,102,3,0,0.0,0.0,-1,-0.176,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#87",22,0,102,3,0,0.0,0.0,-1,-0.176,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#94",8,0,116,3,0,0.0,0.0,-1,-0.064,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#95",8,0,116,3,0,0.0,0.0,-1,-0.064,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#96",8,0,116,3,0,0.0,0.0,-1,-0.064,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#97",0,0,124,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#98",0,0,124,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#99",8,0,116,3,0,0.0,0.0,-1,-0.064,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#100",8,0,116,3,0,0.0,0.0,-1,-0.064,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#119",1,0,123,3,0,0.0,0.0,-1,-0.008,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#120",1,0,123,3,0,0.0,0.0,-1,-0.008,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#121",1,0,123,3,0,0.0,0.0,-1,-0.008,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#122",1,0,123,3,0,0.0,0.0,-1,-0.008,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#125",1,0,123,3,0,0.0,0.0,-1,-0.008,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#126",0,0,124,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#128",1,0,123,3,0,0.0,0.0,-1,-0.008,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#129",0,0,124,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug2#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#130",1,0,123,3,0,0.0,0.0,-1,-0.008,0.0,0.0,0,0
