lineNo,ep,ef,np,nf,Binary,GP13,Jaccard,Naish1,Naish2,Ochiai,Russel+Rao,Wong1,bug
bug4#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#59,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#60,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#61,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#62,2,0,120,3,0,0.0,0.0,-1,-0.016260162601626018,0.0,0.0,0,0
bug4#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#64,5,0,117,3,0,0.0,0.0,-1,-0.04065040650406504,0.0,0.0,0,0
bug4#src/lib_json/json_tool.h#codePointToUTF8(unsigned int cp)#65,5,0,117,3,0,0.0,0.0,-1,-0.04065040650406504,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#81",24,0,98,3,0,0.0,0.0,-1,-0.1951219512195122,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#82",24,0,98,3,0,0.0,0.0,-1,-0.1951219512195122,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#83",24,0,98,3,0,0.0,0.0,-1,-0.1951219512195122,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#84",24,0,98,3,0,0.0,0.0,-1,-0.1951219512195122,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#85",24,0,98,3,0,0.0,0.0,-1,-0.1951219512195122,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#86",24,0,98,3,0,0.0,0.0,-1,-0.1951219512195122,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#uintToString(Json::LargestUInt value, char *& current)#87",24,0,98,3,0,0.0,0.0,-1,-0.1951219512195122,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#94",7,0,115,3,0,0.0,0.0,-1,-0.056910569105691054,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#95",7,0,115,3,0,0.0,0.0,-1,-0.056910569105691054,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#96",7,0,115,3,0,0.0,0.0,-1,-0.056910569105691054,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#97",0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#98",0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#99",7,0,115,3,0,0.0,0.0,-1,-0.056910569105691054,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixNumericLocale(Iter begin, Iter end)#100",7,0,115,3,0,0.0,0.0,-1,-0.056910569105691054,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#119",1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#120",1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#121",1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#122",1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#125",1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#126",0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#128",1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#129",0,0,122,3,0,0.0,0.0,-1,0.0,0.0,0.0,0,0
"bug4#src/lib_json/json_tool.h#fixZerosInTheEnd(Iter begin, Iter end)#130",1,0,121,3,0,0.0,0.0,-1,-0.008130081300813009,0.0,0.0,0,0
